 kgrid  ValNew  Policy 
0.980202 -6.25365 0.942217
0.980207 -6.25351 0.942222
0.980212 -6.25337 0.942222
0.980217 -6.25323 0.942227
0.980222 -6.25309 0.942227
0.980227 -6.25294 0.942232
0.980232  -6.2528 0.942232
0.980237 -6.25266 0.942237
0.980242 -6.25252 0.942237
0.980247 -6.25238 0.942242
0.980252 -6.25224 0.942242
0.980257 -6.25209 0.942247
0.980262 -6.25195 0.942247
0.980267 -6.25181 0.942252
0.980272 -6.25167 0.942252
0.980277 -6.25153 0.942257
0.980282 -6.25139 0.942257
0.980287 -6.25124 0.942262
0.980292  -6.2511 0.942267
0.980297 -6.25096 0.942267
0.980302 -6.25082 0.942272
0.980307 -6.25068 0.942272
0.980312 -6.25054 0.942277
0.980317  -6.2504 0.942277
0.980322 -6.25025 0.942282
0.980327 -6.25011 0.942282
0.980332 -6.24997 0.942287
0.980337 -6.24983 0.942287
0.980342 -6.24969 0.942292
0.980347 -6.24955 0.942292
0.980352  -6.2494 0.942297
0.980357 -6.24926 0.942297
0.980362 -6.24912 0.942302
0.980367 -6.24898 0.942302
0.980372 -6.24884 0.942307
0.980377  -6.2487 0.942307
0.980382 -6.24855 0.942312
0.980387 -6.24841 0.942317
0.980392 -6.24827 0.942317
0.980397 -6.24813 0.942322
0.980402 -6.24799 0.942322
0.980407 -6.24785 0.942327
0.980412 -6.24771 0.942327
0.980417 -6.24756 0.942332
0.980422 -6.24742 0.942332
0.980427 -6.24728 0.942337
0.980432 -6.24714 0.942337
0.980437   -6.247 0.942342
0.980442 -6.24686 0.942342
0.980447 -6.24672 0.942347
0.980452 -6.24657 0.942347
0.980457 -6.24643 0.942352
0.980462 -6.24629 0.942352
0.980467 -6.24615 0.942357
0.980472 -6.24601 0.942362
0.980477 -6.24587 0.942362
0.980482 -6.24573 0.942367
0.980487 -6.24558 0.942367
0.980492 -6.24544 0.942372
0.980497  -6.2453 0.942372
0.980502 -6.24516 0.942377
0.980507 -6.24502 0.942377
0.980512 -6.24488 0.942382
0.980517 -6.24473 0.942382
0.980522 -6.24459 0.942387
0.980527 -6.24445 0.942387
0.980532 -6.24431 0.942392
0.980537 -6.24417 0.942392
0.980542 -6.24403 0.942397
0.980547 -6.24389 0.942397
0.980552 -6.24375 0.942402
0.980557  -6.2436 0.942402
0.980562 -6.24346 0.942407
0.980567 -6.24332 0.942412
0.980572 -6.24318 0.942412
0.980577 -6.24304 0.942417
0.980582  -6.2429 0.942417
0.980587 -6.24276 0.942422
0.980592 -6.24261 0.942422
0.980597 -6.24247 0.942427
0.980602 -6.24233 0.942427
0.980607 -6.24219 0.942432
0.980612 -6.24205 0.942432
0.980617 -6.24191 0.942437
0.980622 -6.24177 0.942437
0.980627 -6.24162 0.942442
0.980632 -6.24148 0.942442
0.980637 -6.24134 0.942447
0.980642  -6.2412 0.942447
0.980647 -6.24106 0.942452
0.980652 -6.24092 0.942452
0.980657 -6.24078 0.942457
0.980662 -6.24064 0.942462
0.980667 -6.24049 0.942462
0.980672 -6.24035 0.942467
0.980677 -6.24021 0.942467
0.980682 -6.24007 0.942472
0.980687 -6.23993 0.942472
0.980692 -6.23979 0.942477
0.980697 -6.23965 0.942477
0.980702 -6.23951 0.942482
0.980707 -6.23936 0.942482
0.980712 -6.23922 0.942487
0.980717 -6.23908 0.942487
0.980722 -6.23894 0.942492
0.980727  -6.2388 0.942492
0.980732 -6.23866 0.942497
0.980737 -6.23852 0.942497
0.980742 -6.23838 0.942502
0.980747 -6.23823 0.942507
0.980752 -6.23809 0.942507
0.980757 -6.23795 0.942512
0.980762 -6.23781 0.942512
0.980767 -6.23767 0.942517
0.980772 -6.23753 0.942517
0.980777 -6.23739 0.942522
0.980782 -6.23725 0.942522
0.980787  -6.2371 0.942527
0.980792 -6.23696 0.942527
0.980797 -6.23682 0.942532
0.980802 -6.23668 0.942532
0.980807 -6.23654 0.942537
0.980812  -6.2364 0.942537
0.980817 -6.23626 0.942542
0.980822 -6.23612 0.942542
0.980827 -6.23597 0.942547
0.980832 -6.23583 0.942547
0.980837 -6.23569 0.942552
0.980842 -6.23555 0.942557
0.980847 -6.23541 0.942557
0.980852 -6.23527 0.942562
0.980857 -6.23513 0.942562
0.980862 -6.23499 0.942567
0.980867 -6.23485 0.942567
0.980872  -6.2347 0.942572
0.980877 -6.23456 0.942572
0.980882 -6.23442 0.942577
0.980887 -6.23428 0.942577
0.980892 -6.23414 0.942582
0.980897   -6.234 0.942582
0.980902 -6.23386 0.942587
0.980907 -6.23372 0.942587
0.980912 -6.23358 0.942592
0.980917 -6.23343 0.942592
0.980922 -6.23329 0.942597
0.980927 -6.23315 0.942597
0.980932 -6.23301 0.942602
0.980937 -6.23287 0.942607
0.980942 -6.23273 0.942607
0.980947 -6.23259 0.942612
0.980952 -6.23245 0.942612
0.980957 -6.23231 0.942617
0.980962 -6.23216 0.942617
0.980967 -6.23202 0.942622
0.980972 -6.23188 0.942622
0.980977 -6.23174 0.942627
0.980982  -6.2316 0.942627
0.980987 -6.23146 0.942632
0.980992 -6.23132 0.942632
0.980997 -6.23118 0.942637
0.981002 -6.23104 0.942637
0.981007  -6.2309 0.942642
0.981012 -6.23075 0.942642
0.981017 -6.23061 0.942647
0.981022 -6.23047 0.942647
0.981027 -6.23033 0.942652
0.981032 -6.23019 0.942657
0.981037 -6.23005 0.942657
0.981042 -6.22991 0.942662
0.981047 -6.22977 0.942662
0.981052 -6.22963 0.942667
0.981057 -6.22949 0.942667
0.981062 -6.22934 0.942672
0.981067  -6.2292 0.942672
0.981072 -6.22906 0.942677
0.981077 -6.22892 0.942677
0.981082 -6.22878 0.942682
0.981087 -6.22864 0.942682
0.981092  -6.2285 0.942687
0.981097 -6.22836 0.942687
0.981102 -6.22822 0.942692
0.981107 -6.22808 0.942692
0.981112 -6.22793 0.942697
0.981117 -6.22779 0.942702
0.981122 -6.22765 0.942702
0.981127 -6.22751 0.942707
0.981132 -6.22737 0.942707
0.981137 -6.22723 0.942712
0.981142 -6.22709 0.942712
0.981147 -6.22695 0.942717
0.981152 -6.22681 0.942717
0.981157 -6.22667 0.942722
0.981162 -6.22653 0.942722
0.981167 -6.22638 0.942727
0.981172 -6.22624 0.942727
0.981177  -6.2261 0.942732
0.981182 -6.22596 0.942732
0.981187 -6.22582 0.942737
0.981192 -6.22568 0.942737
0.981197 -6.22554 0.942742
0.981202  -6.2254 0.942742
0.981207 -6.22526 0.942747
0.981212 -6.22512 0.942752
0.981217 -6.22498 0.942752
0.981222 -6.22484 0.942757
0.981227 -6.22469 0.942757
0.981232 -6.22455 0.942762
0.981237 -6.22441 0.942762
0.981242 -6.22427 0.942767
0.981247 -6.22413 0.942767
0.981252 -6.22399 0.942772
0.981257 -6.22385 0.942772
0.981262 -6.22371 0.942777
0.981267 -6.22357 0.942777
0.981272 -6.22343 0.942782
0.981277 -6.22329 0.942782
0.981282 -6.22315 0.942787
0.981287   -6.223 0.942787
0.981292 -6.22286 0.942792
0.981297 -6.22272 0.942792
0.981302 -6.22258 0.942797
0.981307 -6.22244 0.942802
0.981312  -6.2223 0.942802
0.981317 -6.22216 0.942807
0.981322 -6.22202 0.942807
0.981327 -6.22188 0.942812
0.981332 -6.22174 0.942812
0.981337  -6.2216 0.942817
0.981342 -6.22146 0.942817
0.981347 -6.22132 0.942822
0.981352 -6.22117 0.942822
0.981357 -6.22103 0.942827
0.981362 -6.22089 0.942827
0.981367 -6.22075 0.942832
0.981372 -6.22061 0.942832
0.981377 -6.22047 0.942837
0.981382 -6.22033 0.942837
0.981387 -6.22019 0.942842
0.981392 -6.22005 0.942847
0.981397 -6.21991 0.942847
0.981402 -6.21977 0.942852
0.981407 -6.21963 0.942852
0.981412 -6.21949 0.942857
0.981417 -6.21935 0.942857
0.981422  -6.2192 0.942862
0.981427 -6.21906 0.942862
0.981432 -6.21892 0.942867
0.981437 -6.21878 0.942867
0.981442 -6.21864 0.942872
0.981447  -6.2185 0.942872
0.981452 -6.21836 0.942877
0.981457 -6.21822 0.942877
0.981462 -6.21808 0.942882
0.981467 -6.21794 0.942882
0.981472  -6.2178 0.942887
0.981477 -6.21766 0.942887
0.981482 -6.21752 0.942892
0.981487 -6.21738 0.942897
0.981492 -6.21724 0.942897
0.981497 -6.21709 0.942902
0.981502 -6.21695 0.942902
0.981507 -6.21681 0.942907
0.981512 -6.21667 0.942907
0.981517 -6.21653 0.942912
0.981522 -6.21639 0.942912
0.981527 -6.21625 0.942917
0.981532 -6.21611 0.942917
0.981537 -6.21597 0.942922
0.981542 -6.21583 0.942922
0.981547 -6.21569 0.942927
0.981552 -6.21555 0.942927
0.981557 -6.21541 0.942932
0.981562 -6.21527 0.942932
0.981567 -6.21513 0.942937
0.981572 -6.21499 0.942937
0.981577 -6.21485 0.942942
0.981582  -6.2147 0.942947
0.981587 -6.21456 0.942947
0.981592 -6.21442 0.942952
0.981597 -6.21428 0.942952
0.981602 -6.21414 0.942957
0.981607   -6.214 0.942957
0.981612 -6.21386 0.942962
0.981617 -6.21372 0.942962
0.981622 -6.21358 0.942967
0.981627 -6.21344 0.942967
0.981632  -6.2133 0.942972
0.981637 -6.21316 0.942972
0.981642 -6.21302 0.942977
0.981647 -6.21288 0.942977
0.981652 -6.21274 0.942982
0.981657  -6.2126 0.942982
0.981662 -6.21246 0.942987
0.981667 -6.21232 0.942987
0.981672 -6.21218 0.942992
0.981677 -6.21203 0.942997
0.981682 -6.21189 0.942997
0.981687 -6.21175 0.943002
0.981692 -6.21161 0.943002
0.981697 -6.21147 0.943007
0.981702 -6.21133 0.943007
0.981707 -6.21119 0.943012
0.981712 -6.21105 0.943012
0.981717 -6.21091 0.943017
0.981722 -6.21077 0.943017
0.981727 -6.21063 0.943022
0.981732 -6.21049 0.943022
0.981737 -6.21035 0.943027
0.981742 -6.21021 0.943027
0.981747 -6.21007 0.943032
0.981752 -6.20993 0.943032
0.981757 -6.20979 0.943037
0.981762 -6.20965 0.943042
0.981767 -6.20951 0.943042
0.981772 -6.20937 0.943047
0.981777 -6.20923 0.943047
0.981782 -6.20909 0.943052
0.981787 -6.20895 0.943052
0.981792  -6.2088 0.943057
0.981797 -6.20866 0.943057
0.981802 -6.20852 0.943062
0.981807 -6.20838 0.943062
0.981812 -6.20824 0.943067
0.981817  -6.2081 0.943067
0.981822 -6.20796 0.943072
0.981827 -6.20782 0.943072
0.981832 -6.20768 0.943077
0.981837 -6.20754 0.943077
0.981842  -6.2074 0.943082
0.981847 -6.20726 0.943082
0.981852 -6.20712 0.943087
0.981857 -6.20698 0.943092
0.981862 -6.20684 0.943092
0.981867  -6.2067 0.943097
0.981872 -6.20656 0.943097
0.981877 -6.20642 0.943102
0.981882 -6.20628 0.943102
0.981887 -6.20614 0.943107
0.981892   -6.206 0.943107
0.981897 -6.20586 0.943112
0.981902 -6.20572 0.943112
0.981907 -6.20558 0.943117
0.981912 -6.20544 0.943117
0.981917  -6.2053 0.943122
0.981922 -6.20516 0.943122
0.981927 -6.20502 0.943127
0.981932 -6.20488 0.943127
0.981937 -6.20474 0.943132
0.981942 -6.20459 0.943132
0.981947 -6.20445 0.943137
0.981952 -6.20431 0.943142
0.981957 -6.20417 0.943142
0.981962 -6.20403 0.943147
0.981967 -6.20389 0.943147
0.981972 -6.20375 0.943152
0.981977 -6.20361 0.943152
0.981982 -6.20347 0.943157
0.981987 -6.20333 0.943157
0.981992 -6.20319 0.943162
0.981997 -6.20305 0.943162
0.982002 -6.20291 0.943167
0.982007 -6.20277 0.943167
0.982012 -6.20263 0.943172
0.982017 -6.20249 0.943172
0.982022 -6.20235 0.943177
0.982027 -6.20221 0.943177
0.982032 -6.20207 0.943182
0.982037 -6.20193 0.943187
0.982042 -6.20179 0.943187
0.982047 -6.20165 0.943192
0.982052 -6.20151 0.943192
0.982057 -6.20137 0.943197
0.982062 -6.20123 0.943197
0.982067 -6.20109 0.943202
0.982072 -6.20095 0.943202
0.982077 -6.20081 0.943207
0.982082 -6.20067 0.943207
0.982087 -6.20053 0.943212
0.982092 -6.20039 0.943212
0.982097 -6.20025 0.943217
0.982102 -6.20011 0.943217
0.982107 -6.19997 0.943222
0.982112 -6.19983 0.943222
0.982117 -6.19969 0.943227
0.982122 -6.19955 0.943227
0.982127 -6.19941 0.943232
0.982132 -6.19927 0.943237
0.982137 -6.19913 0.943237
0.982142 -6.19899 0.943242
0.982147 -6.19885 0.943242
0.982152 -6.19871 0.943247
0.982157 -6.19857 0.943247
0.982162 -6.19843 0.943252
0.982167 -6.19829 0.943252
0.982172 -6.19815 0.943257
0.982177 -6.19801 0.943257
0.982182 -6.19787 0.943262
0.982187 -6.19773 0.943262
0.982192 -6.19759 0.943267
0.982197 -6.19745 0.943267
0.982202 -6.19731 0.943272
0.982207 -6.19717 0.943272
0.982212 -6.19703 0.943277
0.982217 -6.19689 0.943277
0.982222 -6.19675 0.943282
0.982227 -6.19661 0.943287
0.982232 -6.19647 0.943287
0.982237 -6.19633 0.943292
0.982242 -6.19619 0.943292
0.982247 -6.19605 0.943297
0.982252 -6.19591 0.943297
0.982257 -6.19577 0.943302
0.982262 -6.19563 0.943302
0.982267 -6.19549 0.943307
0.982272 -6.19535 0.943307
0.982277 -6.19521 0.943312
0.982282 -6.19507 0.943312
0.982287 -6.19493 0.943317
0.982292 -6.19479 0.943317
0.982297 -6.19465 0.943322
0.982302 -6.19451 0.943322
0.982307 -6.19437 0.943327
0.982312 -6.19423 0.943327
0.982317 -6.19409 0.943332
0.982322 -6.19395 0.943337
0.982327 -6.19381 0.943337
0.982332 -6.19367 0.943342
0.982337 -6.19353 0.943342
0.982342 -6.19339 0.943347
0.982347 -6.19325 0.943347
0.982352 -6.19311 0.943352
0.982357 -6.19297 0.943352
0.982362 -6.19283 0.943357
0.982367 -6.19269 0.943357
0.982372 -6.19255 0.943362
0.982377 -6.19241 0.943362
0.982382 -6.19227 0.943367
0.982387 -6.19213 0.943367
0.982392 -6.19199 0.943372
0.982397 -6.19185 0.943372
0.982402 -6.19171 0.943377
0.982407 -6.19157 0.943382
0.982412 -6.19143 0.943382
0.982417 -6.19129 0.943387
0.982422 -6.19115 0.943387
0.982427 -6.19101 0.943392
0.982432 -6.19087 0.943392
0.982437 -6.19073 0.943397
0.982442 -6.19059 0.943397
0.982447 -6.19045 0.943402
0.982452 -6.19031 0.943402
0.982457 -6.19017 0.943407
0.982462 -6.19003 0.943407
0.982467 -6.18989 0.943412
0.982472 -6.18975 0.943412
0.982477 -6.18961 0.943417
0.982482 -6.18947 0.943417
0.982487 -6.18933 0.943422
0.982492 -6.18919 0.943422
0.982497 -6.18905 0.943427
0.982502 -6.18891 0.943432
0.982507 -6.18877 0.943432
0.982512 -6.18863 0.943437
0.982517 -6.18849 0.943437
0.982522 -6.18835 0.943442
0.982527 -6.18821 0.943442
0.982532 -6.18807 0.943447
0.982537 -6.18793 0.943447
0.982542 -6.18779 0.943452
0.982547 -6.18765 0.943452
0.982552 -6.18751 0.943457
0.982557 -6.18737 0.943457
0.982562 -6.18723 0.943462
0.982567 -6.18709 0.943462
0.982572 -6.18695 0.943467
0.982577 -6.18681 0.943467
0.982582 -6.18667 0.943472
0.982587 -6.18653 0.943472
0.982592 -6.18639 0.943477
0.982597 -6.18626 0.943482
0.982602 -6.18612 0.943482
0.982607 -6.18598 0.943487
0.982612 -6.18584 0.943487
0.982617  -6.1857 0.943492
0.982622 -6.18556 0.943492
0.982627 -6.18542 0.943497
0.982632 -6.18528 0.943497
0.982637 -6.18514 0.943502
0.982642   -6.185 0.943502
0.982647 -6.18486 0.943507
0.982652 -6.18472 0.943507
0.982657 -6.18458 0.943512
0.982662 -6.18444 0.943512
0.982667  -6.1843 0.943517
0.982672 -6.18416 0.943517
0.982677 -6.18402 0.943522
0.982682 -6.18388 0.943527
0.982687 -6.18374 0.943527
0.982692  -6.1836 0.943532
0.982697 -6.18346 0.943532
0.982702 -6.18332 0.943537
0.982707 -6.18318 0.943537
0.982712 -6.18304 0.943542
0.982717  -6.1829 0.943542
0.982722 -6.18276 0.943547
0.982727 -6.18262 0.943547
0.982732 -6.18248 0.943552
0.982737 -6.18234 0.943552
0.982742  -6.1822 0.943557
0.982747 -6.18206 0.943557
0.982752 -6.18193 0.943562
0.982757 -6.18179 0.943562
0.982762 -6.18165 0.943567
0.982767 -6.18151 0.943567
0.982772 -6.18137 0.943572
0.982777 -6.18123 0.943577
0.982782 -6.18109 0.943577
0.982787 -6.18095 0.943582
0.982792 -6.18081 0.943582
0.982797 -6.18067 0.943587
0.982802 -6.18053 0.943587
0.982807 -6.18039 0.943592
0.982812 -6.18025 0.943592
0.982817 -6.18011 0.943597
0.982822 -6.17997 0.943597
0.982827 -6.17983 0.943602
0.982832 -6.17969 0.943602
0.982837 -6.17955 0.943607
0.982842 -6.17941 0.943607
0.982847 -6.17927 0.943612
0.982852 -6.17913 0.943612
0.982857 -6.17899 0.943617
0.982862 -6.17885 0.943617
0.982867 -6.17872 0.943622
0.982872 -6.17858 0.943627
0.982877 -6.17844 0.943627
0.982882  -6.1783 0.943632
0.982887 -6.17816 0.943632
0.982892 -6.17802 0.943637
0.982897 -6.17788 0.943637
0.982902 -6.17774 0.943642
0.982907  -6.1776 0.943642
0.982912 -6.17746 0.943647
0.982917 -6.17732 0.943647
0.982922 -6.17718 0.943652
0.982927 -6.17704 0.943652
0.982932  -6.1769 0.943657
0.982937 -6.17676 0.943657
0.982942 -6.17662 0.943662
0.982947 -6.17648 0.943662
0.982952 -6.17634 0.943667
0.982957  -6.1762 0.943667
0.982962 -6.17607 0.943672
0.982967 -6.17593 0.943677
0.982972 -6.17579 0.943677
0.982977 -6.17565 0.943682
0.982982 -6.17551 0.943682
0.982987 -6.17537 0.943687
0.982992 -6.17523 0.943687
0.982997 -6.17509 0.943692
0.983002 -6.17495 0.943692
0.983007 -6.17481 0.943697
0.983012 -6.17467 0.943697
0.983017 -6.17453 0.943702
0.983022 -6.17439 0.943702
0.983027 -6.17425 0.943707
0.983032 -6.17411 0.943707
0.983037 -6.17397 0.943712
0.983042 -6.17383 0.943712
0.983047  -6.1737 0.943717
0.983052 -6.17356 0.943722
0.983057 -6.17342 0.943722
0.983062 -6.17328 0.943727
0.983067 -6.17314 0.943727
0.983072   -6.173 0.943732
0.983077 -6.17286 0.943732
0.983082 -6.17272 0.943737
0.983087 -6.17258 0.943737
0.983092 -6.17244 0.943742
0.983097  -6.1723 0.943742
0.983102 -6.17216 0.943747
0.983107 -6.17202 0.943747
0.983112 -6.17188 0.943752
0.983117 -6.17174 0.943752
0.983122  -6.1716 0.943757
0.983127 -6.17147 0.943757
0.983132 -6.17133 0.943762
0.983137 -6.17119 0.943762
0.983142 -6.17105 0.943767
0.983147 -6.17091 0.943772
0.983152 -6.17077 0.943772
0.983157 -6.17063 0.943777
0.983162 -6.17049 0.943777
0.983167 -6.17035 0.943782
0.983172 -6.17021 0.943782
0.983177 -6.17007 0.943787
0.983182 -6.16993 0.943787
0.983187 -6.16979 0.943792
0.983192 -6.16965 0.943792
0.983197 -6.16952 0.943797
0.983202 -6.16938 0.943797
0.983207 -6.16924 0.943802
0.983212  -6.1691 0.943802
0.983217 -6.16896 0.943807
0.983222 -6.16882 0.943807
0.983227 -6.16868 0.943812
0.983232 -6.16854 0.943812
0.983237  -6.1684 0.943817
0.983242 -6.16826 0.943822
0.983247 -6.16812 0.943822
0.983252 -6.16798 0.943827
0.983257 -6.16784 0.943827
0.983262 -6.16771 0.943832
0.983267 -6.16757 0.943832
0.983272 -6.16743 0.943837
0.983277 -6.16729 0.943837
0.983282 -6.16715 0.943842
0.983287 -6.16701 0.943842
0.983292 -6.16687 0.943847
0.983297 -6.16673 0.943847
0.983302 -6.16659 0.943852
0.983307 -6.16645 0.943852
0.983312 -6.16631 0.943857
0.983317 -6.16617 0.943857
0.983322 -6.16604 0.943862
0.983327  -6.1659 0.943867
0.983332 -6.16576 0.943867
0.983337 -6.16562 0.943872
0.983342 -6.16548 0.943872
0.983347 -6.16534 0.943877
0.983352  -6.1652 0.943877
0.983357 -6.16506 0.943882
0.983362 -6.16492 0.943882
0.983367 -6.16478 0.943887
0.983372 -6.16464 0.943887
0.983377 -6.16451 0.943892
0.983382 -6.16437 0.943892
0.983387 -6.16423 0.943897
0.983392 -6.16409 0.943897
0.983397 -6.16395 0.943902
0.983402 -6.16381 0.943902
0.983407 -6.16367 0.943907
0.983412 -6.16353 0.943907
0.983417 -6.16339 0.943912
0.983422 -6.16325 0.943917
0.983427 -6.16311 0.943917
0.983432 -6.16298 0.943922
0.983437 -6.16284 0.943922
0.983442  -6.1627 0.943927
0.983447 -6.16256 0.943927
0.983452 -6.16242 0.943932
0.983457 -6.16228 0.943932
0.983462 -6.16214 0.943937
0.983467   -6.162 0.943937
0.983472 -6.16186 0.943942
0.983477 -6.16172 0.943942
0.983482 -6.16158 0.943947
0.983487 -6.16145 0.943947
0.983492 -6.16131 0.943952
0.983497 -6.16117 0.943952
0.983502 -6.16103 0.943957
0.983507 -6.16089 0.943957
0.983512 -6.16075 0.943962
0.983517 -6.16061 0.943967
0.983522 -6.16047 0.943967
0.983527 -6.16033 0.943972
0.983532 -6.16019 0.943972
0.983537 -6.16006 0.943977
0.983542 -6.15992 0.943977
0.983547 -6.15978 0.943982
0.983552 -6.15964 0.943982
0.983557  -6.1595 0.943987
0.983562 -6.15936 0.943987
0.983567 -6.15922 0.943992
0.983572 -6.15908 0.943992
0.983577 -6.15894 0.943997
0.983582  -6.1588 0.943997
0.983587 -6.15867 0.944002
0.983592 -6.15853 0.944002
0.983597 -6.15839 0.944007
0.983602 -6.15825 0.944007
0.983607 -6.15811 0.944012
0.983612 -6.15797 0.944017
0.983617 -6.15783 0.944017
0.983622 -6.15769 0.944022
0.983627 -6.15755 0.944022
0.983632 -6.15742 0.944027
0.983637 -6.15728 0.944027
0.983642 -6.15714 0.944032
0.983647   -6.157 0.944032
0.983652 -6.15686 0.944037
0.983657 -6.15672 0.944037
0.983662 -6.15658 0.944042
0.983667 -6.15644 0.944042
0.983672  -6.1563 0.944047
0.983677 -6.15617 0.944047
0.983682 -6.15603 0.944052
0.983687 -6.15589 0.944052
0.983692 -6.15575 0.944057
0.983697 -6.15561 0.944062
0.983702 -6.15547 0.944062
0.983707 -6.15533 0.944067
0.983712 -6.15519 0.944067
0.983717 -6.15505 0.944072
0.983722 -6.15492 0.944072
0.983727 -6.15478 0.944077
0.983732 -6.15464 0.944077
0.983737  -6.1545 0.944082
0.983742 -6.15436 0.944082
0.983747 -6.15422 0.944087
0.983752 -6.15408 0.944087
0.983757 -6.15394 0.944092
0.983762 -6.15381 0.944092
0.983767 -6.15367 0.944097
0.983772 -6.15353 0.944097
0.983777 -6.15339 0.944102
0.983782 -6.15325 0.944102
0.983787 -6.15311 0.944107
0.983792 -6.15297 0.944112
0.983797 -6.15283 0.944112
0.983802  -6.1527 0.944117
0.983807 -6.15256 0.944117
0.983812 -6.15242 0.944122
0.983817 -6.15228 0.944122
0.983822 -6.15214 0.944127
0.983827   -6.152 0.944127
0.983832 -6.15186 0.944132
0.983837 -6.15172 0.944132
0.983842 -6.15159 0.944137
0.983847 -6.15145 0.944137
0.983852 -6.15131 0.944142
0.983857 -6.15117 0.944142
0.983862 -6.15103 0.944147
0.983867 -6.15089 0.944147
0.983872 -6.15075 0.944152
0.983877 -6.15061 0.944152
0.983882 -6.15048 0.944157
0.983887 -6.15034 0.944162
0.983892  -6.1502 0.944162
0.983897 -6.15006 0.944167
0.983902 -6.14992 0.944167
0.983907 -6.14978 0.944172
0.983912 -6.14964 0.944172
0.983917  -6.1495 0.944177
0.983922 -6.14937 0.944177
0.983927 -6.14923 0.944182
0.983932 -6.14909 0.944182
0.983937 -6.14895 0.944187
0.983942 -6.14881 0.944187
0.983947 -6.14867 0.944192
0.983952 -6.14853 0.944192
0.983957  -6.1484 0.944197
0.983962 -6.14826 0.944197
0.983967 -6.14812 0.944202
0.983972 -6.14798 0.944202
0.983977 -6.14784 0.944207
0.983982  -6.1477 0.944212
0.983987 -6.14756 0.944212
0.983992 -6.14742 0.944217
0.983997 -6.14729 0.944217
0.984002 -6.14715 0.944222
0.984007 -6.14701 0.944222
0.984012 -6.14687 0.944227
0.984017 -6.14673 0.944227
0.984022 -6.14659 0.944232
0.984027 -6.14645 0.944232
0.984032 -6.14632 0.944237
0.984037 -6.14618 0.944237
0.984042 -6.14604 0.944242
0.984047  -6.1459 0.944242
0.984052 -6.14576 0.944247
0.984057 -6.14562 0.944247
0.984062 -6.14548 0.944252
0.984067 -6.14535 0.944257
0.984072 -6.14521 0.944257
0.984077 -6.14507 0.944262
0.984082 -6.14493 0.944262
0.984087 -6.14479 0.944267
0.984092 -6.14465 0.944267
0.984097 -6.14451 0.944272
0.984102 -6.14438 0.944272
0.984107 -6.14424 0.944277
0.984112  -6.1441 0.944277
0.984117 -6.14396 0.944282
0.984122 -6.14382 0.944282
0.984127 -6.14368 0.944287
0.984132 -6.14355 0.944287
0.984137 -6.14341 0.944292
0.984142 -6.14327 0.944292
0.984147 -6.14313 0.944297
0.984152 -6.14299 0.944297
0.984157 -6.14285 0.944302
0.984162 -6.14271 0.944307
0.984167 -6.14258 0.944307
0.984172 -6.14244 0.944312
0.984177  -6.1423 0.944312
0.984182 -6.14216 0.944317
0.984187 -6.14202 0.944317
0.984192 -6.14188 0.944322
0.984197 -6.14174 0.944322
0.984202 -6.14161 0.944327
0.984207 -6.14147 0.944327
0.984212 -6.14133 0.944332
0.984217 -6.14119 0.944332
0.984222 -6.14105 0.944337
0.984227 -6.14091 0.944337
0.984232 -6.14078 0.944342
0.984237 -6.14064 0.944342
0.984242  -6.1405 0.944347
0.984247 -6.14036 0.944347
0.984252 -6.14022 0.944352
0.984257 -6.14008 0.944357
0.984262 -6.13995 0.944357
0.984267 -6.13981 0.944362
0.984272 -6.13967 0.944362
0.984277 -6.13953 0.944367
0.984282 -6.13939 0.944367
0.984287 -6.13925 0.944372
0.984292 -6.13911 0.944372
0.984297 -6.13898 0.944377
0.984302 -6.13884 0.944377
0.984307  -6.1387 0.944382
0.984312 -6.13856 0.944382
0.984317 -6.13842 0.944387
0.984322 -6.13828 0.944387
0.984327 -6.13815 0.944392
0.984332 -6.13801 0.944392
0.984337 -6.13787 0.944397
0.984342 -6.13773 0.944397
0.984347 -6.13759 0.944402
0.984352 -6.13745 0.944407
0.984357 -6.13732 0.944407
0.984362 -6.13718 0.944412
0.984367 -6.13704 0.944412
0.984372  -6.1369 0.944417
0.984377 -6.13676 0.944417
0.984382 -6.13662 0.944422
0.984387 -6.13649 0.944422
0.984392 -6.13635 0.944427
0.984397 -6.13621 0.944427
0.984402 -6.13607 0.944432
0.984407 -6.13593 0.944432
0.984412 -6.13579 0.944437
0.984417 -6.13566 0.944437
0.984422 -6.13552 0.944442
0.984427 -6.13538 0.944442
0.984432 -6.13524 0.944447
0.984437  -6.1351 0.944452
0.984442 -6.13497 0.944452
0.984447 -6.13483 0.944457
0.984452 -6.13469 0.944457
0.984457 -6.13455 0.944462
0.984462 -6.13441 0.944462
0.984467 -6.13427 0.944467
0.984472 -6.13414 0.944467
0.984477   -6.134 0.944472
0.984482 -6.13386 0.944472
0.984487 -6.13372 0.944477
0.984492 -6.13358 0.944477
0.984497 -6.13344 0.944482
0.984502 -6.13331 0.944482
0.984507 -6.13317 0.944487
0.984512 -6.13303 0.944487
0.984517 -6.13289 0.944492
0.984522 -6.13275 0.944492
0.984527 -6.13262 0.944497
0.984532 -6.13248 0.944502
0.984537 -6.13234 0.944502
0.984542  -6.1322 0.944507
0.984547 -6.13206 0.944507
0.984552 -6.13192 0.944512
0.984557 -6.13179 0.944512
0.984562 -6.13165 0.944517
0.984567 -6.13151 0.944517
